Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange1_ATR_Period,InpRange1_ATR_Multiplier,InpRange1_SL_ATR_Period,InpRange1_SL_ATR_Multiplier,InpRange1_Trailing_ATR_Period,InpRange1_Trailing_ATR_Multiplier,InpRange1_RR_Ratio,InpRange1_PartialClosePercent
1736,282.00,3854.66,3.76064,1.10724,2.06599,1.64103,282,21.27,1025,true,57,2.3,120,2.35,45,2.5,2.7,76
295,282.00,5600.93,5.53452,1.12950,1.30582,2.09316,282,35.73,1012,true,21,3.1,47,2.65,108,1.9,2.55,11
195,276.00,6940.05,7.00308,1.14125,1.36355,2.27174,276,35.81,991,true,87,2.7,56,2.35,56,3,3.3,71
184,274.00,7177.18,7.14859,1.14832,1.65645,1.99955,274,31.89,1004,true,29,2.3,59,2.95,112,2.7,3.15,41
313,272.00,5083.83,4.34515,1.12286,1.82010,1.76764,272,30.69,1170,false,114,1.7,82,1.9,15,2.9,3.75,96
111,271.00,5288.82,4.33155,1.12445,1.63725,1.96374,271,34.29,1221,false,76,2.1,14,1.6,83,2.9,2.4,11
243,270.00,4772.41,3.77863,1.10587,1.97444,1.98144,270,22.67,1263,false,99,1.7,73,2.8,114,2.3,2.1,51
498,269.00,5145.60,4.37923,1.12190,2.00343,1.80547,269,27.37,1175,false,53,1.7,30,1.75,110,2,3.6,66
160,269.00,5532.74,4.21703,1.14000,2.28378,2.76790,269,25.33,1312,false,139,1.5,68,2.2,135,2.4,1.65,26
251,268.00,5362.53,5.37867,1.13019,1.68600,1.92278,268,28.95,997,true,78,2.5,44,2.5,82,2.2,3,66
240,268.00,4797.70,4.09011,1.11837,1.88226,1.96647,268,30.34,1173,false,34,2.7,73,2.2,14,1.7,2.55,81
629,265.00,4053.11,4.04502,1.10148,1.80396,1.36955,265,23.72,1002,true,99,2.1,68,2.65,14,1.8,3.6,6
481,265.00,5879.65,5.98742,1.12072,1.79135,1.73950,265,27.20,982,true,80,1.9,113,2.35,116,1.7,4.05,71
371,265.00,4389.15,3.78375,1.10075,2.08848,1.55363,265,23.80,1160,false,81,2.3,117,2.2,51,2.5,3,76
385,261.00,5652.86,4.74233,1.12718,1.61625,1.97886,261,30.13,1192,false,139,2.5,95,2.8,14,1.3,2.7,11
713,260.00,6037.70,5.27771,1.11679,1.57271,1.82988,260,32.78,1144,false,99,2.5,75,2.5,112,2.1,3.45,71
661,260.00,5830.14,4.95760,1.12568,1.96164,2.11257,260,29.46,1176,false,114,1.7,84,1.75,120,1.9,3.75,61
918,259.00,5675.13,4.61018,1.15566,2.07449,2.47060,259,33.25,1231,false,54,2.5,52,1.75,127,2.4,1.8,11
63,258.00,5774.88,5.60124,1.12193,1.65279,1.79801,258,30.66,1031,true,8,1.5,124,2.5,33,2.6,3,26
1591,257.00,4527.67,4.42155,1.12089,1.92709,1.98346,257,31.67,1024,true,45,1.9,118,1.45,52,2.4,3,16
150,255.00,6275.37,5.47112,1.12245,1.44844,2.22552,255,38.67,1147,false,25,3.1,42,2.2,91,2.4,2.7,66
6,255.00,3418.16,3.04921,1.09896,2.08191,2.07233,255,18.83,1121,true,85,1.5,140,2.65,23,2,1.65,71
137,252.00,4175.08,3.31093,1.10572,2.25524,2.06988,252,20.73,1261,false,116,1.7,112,2.5,32,1.6,2.1,76
410,242.00,5708.61,5.89124,1.13849,1.72285,1.51376,242,27.75,969,true,27,2.3,59,2.95,64,2,4.05,26
875,241.00,5263.60,5.16039,1.12076,1.47997,1.80402,241,32.62,1020,true,29,1.5,127,2.5,130,1,3.3,21
303,240.00,5105.69,4.31224,1.12696,1.85856,1.67168,240,28.51,1184,false,42,2.5,66,2.65,97,2.5,2.55,21
255,240.00,4214.10,3.38210,1.09929,1.90554,1.90819,240,23.09,1246,false,131,1.7,71,2.5,94,2.4,2.25,61
236,240.00,6050.17,5.07991,1.12579,1.64256,1.97021,240,31.78,1191,false,92,2.5,39,2.95,14,1.7,2.4,6
241,238.00,5382.35,5.43123,1.13087,1.66455,1.60501,238,28.90,991,true,59,2.3,87,2.65,94,2.7,3.3,6
349,237.00,4038.60,3.90580,1.12020,1.79501,1.76707,237,25.41,1034,true,40,2.5,119,2.65,119,1.9,2.4,71
1149,236.00,4123.53,4.87992,1.10485,1.64899,1.76512,236,26.77,845,true,122,1.9,15,2.35,74,2,3.45,101
1357,233.00,4713.73,4.91014,1.11255,1.32050,1.78226,233,36.20,960,true,137,3.1,7,2.2,127,2,3.9,6
1463,231.00,4913.05,4.30215,1.16119,1.81873,1.56851,231,53.89,1142,false,140,3.1,7,2.2,138,1,1.5,1
907,231.00,5601.93,5.66424,1.11723,1.35738,1.61276,231,33.53,989,true,12,1.5,7,2.35,74,2.4,4.05,46
672,231.00,4837.48,4.14878,1.11193,1.85196,1.65600,231,27.07,1166,false,28,2.7,108,2.65,37,1.5,2.85,91
189,231.00,5049.24,5.08483,1.13122,1.60368,1.65931,231,27.99,993,true,77,2.5,132,2.8,112,2.8,3,41
46,230.00,4153.01,3.27524,1.10414,2.11360,2.07296,230,22.38,1268,false,105,1.5,64,2.35,132,1.9,1.95,41
477,229.00,5764.91,5.23607,1.12717,1.84570,1.44620,229,29.53,1101,false,34,2.7,98,2.95,32,2,4.05,66
30,228.00,4225.90,3.46669,1.10179,2.06661,1.70809,228,23.31,1219,false,92,1.9,133,2.35,113,1.3,2.7,76
1130,227.00,3369.63,3.39680,1.09547,1.89812,1.33468,227,29.39,992,true,46,1.9,114,1.75,127,3,3.75,66
133,227.00,2791.74,3.29993,1.08750,1.40360,2.04876,227,30.54,846,true,100,1.9,139,2.65,49,2,1.65,101
191,225.00,4418.33,3.52620,1.09550,1.94463,1.59600,225,23.12,1253,false,13,1.7,52,2.95,135,2.1,2.1,51
215,222.00,4394.99,3.69638,1.11207,1.80225,1.70241,222,27.57,1189,false,39,2.5,58,2.5,42,1.4,2.55,86
1136,221.00,3050.11,2.92156,1.09474,1.26456,1.54923,221,40.50,1044,true,100,1.9,126,1.6,79,2.8,2.7,21
77,221.00,4506.92,3.72165,1.10868,2.14686,1.74208,221,23.25,1211,false,129,1.5,106,2.5,46,1.8,3,91
699,219.00,4224.97,4.45672,1.09876,1.80293,1.65605,219,25.01,948,false,120,2.7,17,2.8,108,2.9,2.7,101
387,219.00,3645.04,3.80484,1.09478,1.98558,1.53399,219,23.66,958,false,52,2.3,113,2.2,44,2.2,2.85,101
245,219.00,3761.65,3.61003,1.10373,1.53856,1.55827,219,26.76,1042,true,11,2.1,92,2.5,76,1,2.7,41
161,218.00,6143.38,5.27782,1.12476,1.68532,1.85293,218,35.35,1164,false,132,2.1,109,2.05,103,1.6,3.9,6
148,218.00,5597.34,5.04720,1.12838,1.83503,1.46860,218,28.28,1109,false,78,2.5,50,2.8,121,2,3.75,21
81,218.00,4110.78,3.61546,1.10321,2.21946,1.35378,218,32.71,1137,false,116,2.7,88,2.95,78,1.3,3.3,61
1175,216.00,4356.33,4.12922,1.11063,1.70881,1.77765,216,27.27,1055,true,10,1.5,7,2.5,48,1.8,2.4,21
499,213.00,6451.23,5.63919,1.13985,1.24518,2.08594,213,45.02,1144,false,47,2.9,99,1.3,38,2.9,2.55,1
204,212.00,6697.86,5.71003,1.14185,2.04265,1.79848,212,30.60,1173,false,5,1.9,121,2.65,138,1.4,3.15,11
11,211.00,3989.74,4.00175,1.10631,1.61774,1.60910,211,25.08,997,true,99,2.9,45,2.8,69,1.2,3,91
443,210.00,4715.60,4.14741,1.11136,1.50630,1.33759,210,31.40,1137,false,125,2.3,31,2.65,57,1.3,4.05,16
327,209.00,5900.61,5.19878,1.11772,1.75701,1.49159,209,29.11,1135,false,79,2.1,50,2.95,51,2,3.75,61
59,206.00,3276.55,2.91508,1.09769,1.89507,2.09875,206,19.15,1124,true,110,1.5,84,2.95,76,1.4,1.65,81
524,203.00,3856.44,4.08521,1.11871,1.70537,1.22221,203,44.00,944,true,63,2.1,140,1.75,46,1.4,3.75,1
664,202.00,4811.67,4.73124,1.11227,1.05957,1.93093,202,39.09,1017,true,24,3.1,110,2.65,77,3,2.55,81
594,200.00,3926.37,4.20833,1.10579,1.60056,1.10629,200,44.89,933,true,33,2.5,139,2.2,50,1.8,3.9,1
72,197.00,3761.12,3.95907,1.10172,1.83704,1.57754,197,24.73,950,false,117,2.9,67,2.8,52,1.5,2.55,101
188,191.00,3895.85,3.62068,1.11083,1.52151,1.21919,191,51.05,1076,false,85,2.9,23,1.75,132,1.5,2.85,1
665,189.00,4782.72,4.17340,1.10965,1.61961,1.80880,189,32.68,1146,false,16,3.1,102,2.35,71,1.8,2.7,46
114,189.00,4727.88,4.01008,1.11234,1.63967,1.68145,189,27.89,1179,false,61,2.5,98,2.95,22,2.2,2.4,71
316,187.00,5515.57,4.82975,1.12116,1.40693,2.66217,187,37.80,1142,false,69,2.9,13,1.45,31,1.7,2.55,26
49,187.00,3892.66,3.81633,1.09801,1.61682,1.39578,187,26.17,1020,true,104,2.1,12,2.8,106,1.8,3.3,6
226,184.00,4220.36,3.42562,1.10596,1.74690,1.84241,184,26.68,1232,false,87,1.9,111,2.35,122,1,2.4,31
151,184.00,5188.80,4.30249,1.09849,1.61974,1.55712,184,27.76,1206,false,22,1.5,82,2.8,44,2.3,2.85,81
267,183.00,5512.90,4.77307,1.10828,1.61642,1.51960,183,29.62,1155,false,94,2.1,87,2.8,60,1.7,3.6,66
309,182.00,3868.55,3.33783,1.09066,1.47736,1.31945,182,29.52,1159,false,18,2.5,97,2.35,61,2.3,3.15,91
733,181.00,3935.04,3.40991,1.09780,1.66664,1.22989,181,41.04,1154,false,43,2.1,30,1.9,40,2.9,3.6,11
456,181.00,4193.91,3.65961,1.08549,1.69110,1.23798,181,26.09,1146,false,35,1.9,86,2.35,124,1.7,3.9,11
602,180.00,3566.71,4.21597,1.10066,1.72299,1.56416,180,25.31,846,true,81,1.7,39,1.75,129,1.3,3.9,101
1547,178.00,4767.00,4.56609,1.14136,1.39753,1.47092,178,32.91,1044,true,7,2.1,81,2.2,77,1,1.5,1
221,177.00,3603.01,2.95329,1.09411,1.69863,1.50439,177,25.00,1220,false,33,2.5,98,2.95,81,1.6,2.1,76
18,177.00,5402.64,5.30711,1.13212,1.64453,1.86630,177,33.03,1018,true,3,1.5,110,2.8,80,1.3,2.85,26
35,176.00,4610.22,4.47594,1.12318,1.20149,1.90145,176,39.06,1030,true,14,2.5,108,1.9,107,2.5,2.55,36
2,176.00,3255.26,2.71725,1.09573,2.26644,1.45081,176,19.50,1198,false,94,2.9,60,2.95,123,2.3,2.1,81
462,175.00,5026.74,4.55734,1.10529,1.60645,1.61679,175,33.68,1103,false,56,2.5,55,1.75,100,2.5,4.05,46
252,174.00,3635.50,3.16130,1.08776,1.56704,1.44050,174,28.30,1150,false,63,2.3,76,2.05,91,2.2,3,96
197,174.00,5088.91,4.44059,1.10627,1.34770,1.42697,174,34.61,1146,false,79,1.9,63,2.2,111,1.4,4.05,16
454,172.00,3627.35,2.88802,1.10221,1.82505,1.71870,172,25.64,1256,false,112,1.9,36,2.2,59,2.5,2.1,36
412,172.00,4394.19,3.83437,1.09986,1.46234,1.28734,172,31.50,1146,false,136,2.3,71,2.65,23,1.8,3.9,16
378,169.00,4920.49,4.26755,1.10168,1.27763,1.40916,169,34.20,1153,false,12,1.5,13,2.35,81,2,3.75,96
157,169.00,3614.77,3.00980,1.09641,1.85025,1.42112,169,34.69,1201,false,127,2.1,63,2.2,42,2.4,3,21
20,168.00,3499.39,3.70306,1.11116,1.67816,1.11711,168,40.61,945,true,46,2.5,13,2.05,103,2,2.85,1
507,167.00,3565.88,2.75570,1.10860,1.93901,2.04848,167,23.73,1294,false,86,1.7,15,2.05,98,1.7,1.65,26
91,163.00,4020.09,3.46261,1.10076,1.82859,1.37384,163,24.60,1161,false,104,2.7,73,2.95,17,2.3,2.85,36
472,163.00,5962.61,5.21207,1.10870,1.33716,1.50554,163,32.78,1144,false,64,1.9,96,2.65,80,2.7,3.9,86
496,160.00,5272.82,5.60342,1.10679,1.56489,1.38903,160,29.71,941,false,67,2.5,46,2.95,91,2.3,3.9,101
461,156.00,3524.30,3.15798,1.08436,1.38118,1.38789,156,32.16,1116,false,55,2.7,95,1.9,102,2,3.45,36
180,155.00,3825.08,3.09222,1.10666,1.42099,2.32708,155,29.77,1237,false,61,2.9,59,2.35,112,1.4,1.5,76
237,155.00,5547.32,4.93095,1.12379,1.35312,1.43627,155,36.33,1125,false,12,2.5,54,2.8,118,2.3,3.6,76
444,155.00,3340.62,3.33728,1.09890,1.47959,1.30683,155,27.75,1001,true,49,1.7,93,1.9,44,2.1,3.75,66
372,154.00,3786.64,3.11914,1.10973,1.81276,1.43182,154,39.93,1214,false,48,2.3,109,2.95,77,2.6,2.1,31
101,154.00,5133.99,5.21217,1.10782,1.42540,1.51867,154,33.96,985,false,6,1.7,61,2.65,104,1.9,3.3,101
338,153.00,4375.73,3.91389,1.09742,1.47428,1.40597,153,30.10,1118,false,75,2.7,93,2.65,135,1.3,3.45,86
260,152.00,4421.20,3.85794,1.09892,1.33967,1.33216,152,30.22,1146,false,39,2.3,90,2.65,39,2.5,3.3,61
555,151.00,4965.59,4.21170,1.10532,1.45433,1.64727,151,31.29,1179,false,115,2.3,116,2.95,106,1.4,3,51
395,151.00,4210.86,3.38494,1.10182,1.54629,2.02414,151,31.51,1244,false,96,1.9,137,1.9,119,2,2.25,36
1692,149.00,3691.18,3.67647,1.10052,1.30165,1.52753,149,31.17,1004,true,126,3.1,57,2.95,35,2.2,2.7,21
840,148.00,3872.44,4.00046,1.11767,1.33276,1.28958,148,51.30,968,true,125,1.7,63,1.75,23,1.8,3.9,1
108,148.00,8428.85,7.78287,1.12079,1.11435,1.94631,148,41.78,1083,false,7,3.1,80,2.5,71,1.4,4.05,81
913,147.00,2928.76,2.95536,1.08973,1.57116,1.08887,147,24.75,991,true,46,1.9,133,2.2,97,2,3.75,21
317,142.00,7353.64,6.67906,1.12279,1.09087,2.24259,142,52.33,1101,false,36,3.1,121,1.45,53,2.8,3.75,6
336,140.00,3174.77,2.41979,1.08476,1.50483,1.84632,140,24.01,1312,false,80,1.5,65,2.35,79,1.7,1.5,26
381,138.00,3874.55,3.45633,1.08910,1.44484,1.17845,138,26.85,1121,false,52,2.1,28,2.65,120,1.7,3.6,96
450,138.00,3688.94,3.06900,1.09257,1.55344,1.35326,138,27.96,1202,false,62,1.9,53,2.35,135,1.6,2.85,21
357,134.00,5926.96,5.13157,1.10473,1.22940,1.42299,134,35.25,1155,false,30,2.1,119,2.8,98,2.8,3.6,16
446,133.00,4782.36,5.06070,1.10252,1.33021,1.71682,133,37.32,945,false,52,2.5,104,2.05,14,2.4,3.45,101
239,131.00,2816.09,2.47025,1.07667,1.12454,1.91504,131,38.04,1140,false,84,3.1,66,1.3,121,1.1,2.25,31
135,131.00,3522.43,2.91592,1.07936,1.36146,1.31997,131,26.31,1208,false,60,1.5,47,2.35,108,2.1,2.85,56
339,127.00,4117.55,4.29807,1.10629,1.11162,1.31724,127,34.77,958,true,11,3.1,14,2.8,14,1.8,3.6,56
375,126.00,4180.28,3.68307,1.09581,1.31773,1.59440,126,34.27,1135,false,107,3.1,49,2.5,137,1.1,3.15,11
47,125.00,3549.86,2.98810,1.09294,1.61169,1.37014,125,24.32,1188,false,76,2.5,17,2.95,79,2.9,2.25,81
17,124.00,4795.36,4.31237,1.10395,1.45940,1.26360,124,32.71,1112,false,47,2.7,9,2.65,99,2.8,3.9,11
492,122.00,3626.08,3.56547,1.09866,1.23246,1.54764,122,30.97,1017,true,43,2.7,132,2.65,126,2,2.7,86
307,122.00,2850.49,2.77016,1.07926,1.29752,1.17152,122,24.98,1029,true,32,2.1,44,2.8,79,2.2,2.85,71
321,121.00,3143.16,3.28439,1.08907,1.49644,1.07594,121,25.82,957,true,50,2.5,86,2.5,114,3,4.05,91
278,121.00,3711.01,3.31636,1.08579,1.12019,1.22637,121,35.44,1119,false,12,2.7,14,2.2,80,3,3.45,96
546,120.00,3215.10,2.79817,1.08533,1.66972,1.28794,120,26.41,1149,false,115,2.9,50,2.65,102,1.4,3,51
408,118.00,4791.52,5.00681,1.11217,1.02996,1.50769,118,37.60,957,true,52,3.1,65,2.95,77,2.3,3.3,11
142,117.00,3892.82,3.17522,1.10077,1.72554,1.93898,117,27.88,1226,false,113,3.1,10,2.05,98,2.6,1.65,6
551,116.00,4230.31,3.62805,1.10356,1.68037,1.53494,116,30.58,1166,false,80,1.7,17,1.75,133,1.1,3.9,41
181,116.00,3308.79,2.77350,1.09246,1.35116,1.49679,116,28.71,1193,false,58,2.9,15,2.8,15,2.5,1.95,91
15,114.00,4345.67,3.63350,1.10350,1.31361,1.53284,114,33.60,1196,false,15,2.9,80,2.8,53,2.7,2.1,21
1162,113.00,5478.07,4.89113,1.17109,1.72130,2.55425,113,42.73,1120,true,40,1.9,128,1.6,72,3,1.5,16
290,113.00,4173.11,4.36062,1.09899,1.08039,1.42022,113,39.41,957,true,17,3.1,102,2.5,89,1.4,3.75,21
187,110.00,3651.36,3.19734,1.08762,1.39357,1.48729,110,30.33,1142,false,123,3.1,52,2.65,135,1.2,3,56
752,109.00,4015.45,3.57883,1.10493,1.24787,1.37501,109,38.93,1122,false,28,2.7,120,1.6,98,2.6,3.75,6
73,108.00,5056.54,4.47086,1.10282,1.20822,1.67737,108,41.04,1131,false,40,2.7,43,2.2,121,1.4,3.45,11
169,107.00,4022.26,3.35748,1.08479,1.16593,1.33886,107,32.03,1198,false,68,1.9,34,2.65,115,2.6,2.85,46
13,104.00,3459.24,2.93405,1.08108,1.14280,1.09684,104,32.73,1179,false,10,1.7,121,2.65,51,2.6,3.15,56
762,102.00,3160.51,3.20539,1.09915,1.48881,1.11397,102,38.21,986,true,48,1.9,114,1.75,127,2.8,4.05,6
464,96.00,4140.43,3.72006,1.08443,1.44008,1.12977,96,28.45,1113,false,57,2.1,123,2.8,92,2.4,3.9,26
1442,94.00,4195.24,3.69625,1.08882,1.17595,1.39365,94,35.54,1135,false,3,2.9,130,2.2,45,2.5,3.45,71
50,94.00,5783.87,5.84820,1.11321,1.15755,1.59570,94,37.22,989,true,4,1.7,87,2.95,66,1,3.9,11
442,93.00,2745.30,2.35851,1.09008,1.39547,1.37519,93,39.26,1164,false,57,2.7,60,2.05,36,1.3,2.55,6
117,93.00,3492.49,3.57837,1.09371,1.34460,1.17277,93,28.41,976,true,51,2.3,136,2.95,31,2,3.45,51
32,93.00,4120.35,3.55816,1.08616,1.30533,1.24070,93,30.03,1158,false,66,2.1,88,2.8,119,2.4,3.15,11
440,92.00,2401.61,2.00804,1.06658,1.39633,1.05565,92,33.89,1196,false,65,1.9,106,2.65,17,2.2,2.4,96
196,92.00,3939.58,3.71659,1.09577,1.34464,1.02968,92,35.57,1060,false,43,2.7,44,2.05,39,1.1,4.05,1
113,91.00,4280.43,3.92700,1.08581,1.12401,1.28741,91,34.23,1090,false,80,3.1,10,2.8,136,2.9,3.6,76
479,90.00,3633.05,3.82024,1.08810,1.00326,1.19493,90,34.57,951,true,75,2.9,124,2.8,107,2.3,3.75,11
206,89.00,2401.52,1.95723,1.07202,1.20476,1.81391,89,26.46,1227,false,69,2.9,45,2.05,51,1.1,1.5,71
1994,88.00,2991.74,3.07792,1.07547,1.15855,1.15694,88,31.06,972,false,24,2.3,10,2.5,95,1.5,3,101
66,88.00,4328.66,3.69971,1.09048,1.02509,1.22622,88,37.16,1170,false,8,1.5,139,2.5,93,1.7,3.6,71
40,87.00,3831.92,3.46154,1.08515,1.18990,1.13498,87,32.78,1107,false,31,2.7,80,2.8,14,1.1,3.9,81
719,86.00,3864.09,3.46245,1.08291,1.20634,1.18815,86,33.74,1116,false,27,2.7,20,2.5,29,2.5,3.75,56
356,86.00,3525.67,3.51863,1.09300,1.03624,1.51801,86,37.80,1002,true,16,3.1,27,2.5,137,2,2.7,36
247,85.00,2187.35,1.99941,1.08263,1.05068,1.30748,85,27.65,1094,true,73,2.9,125,2.95,71,2.5,1.5,11
625,84.00,3326.23,2.84780,1.12140,1.16789,1.08465,84,55.92,1168,false,34,2.5,125,1.3,105,2.6,1.8,1
261,83.00,2605.20,2.32193,1.06880,1.43745,0.95346,83,23.32,1122,false,132,2.9,116,2.95,49,3,3.15,96
506,82.00,3565.45,3.91378,1.10706,1.34467,0.92504,82,45.73,911,true,48,1.9,131,2.95,99,1.7,3.75,1
233,80.00,3766.80,3.16272,1.10602,1.46328,2.31262,80,38.51,1191,false,36,3.1,72,1.6,68,1.6,1.8,36
308,79.00,2730.99,2.36860,1.06976,1.03113,1.00226,79,33.95,1153,false,10,2.5,11,2.2,127,2.6,3.15,71
256,78.00,2926.85,2.42490,1.06916,1.25003,1.02655,78,26.37,1207,false,53,1.7,130,2.95,102,2.3,2.7,51
369,76.00,3584.59,3.12247,1.09013,1.01575,1.36645,76,40.05,1148,false,44,2.9,82,2.35,39,2.9,3,86
186,76.00,2747.15,2.29311,1.07421,1.07178,1.13787,76,44.98,1198,false,93,1.9,14,2.05,55,2.7,3,66
248,74.00,3240.74,3.39700,1.08643,1.05740,1.06745,74,32.39,954,true,23,2.9,116,2.95,130,1.1,3.9,36
155,73.00,2424.97,2.49739,1.06663,1.25256,0.82057,73,24.33,971,true,32,1.9,71,2.8,76,1.8,4.05,36
192,69.00,2762.70,2.35725,1.06965,1.06577,1.01474,69,30.14,1172,false,88,1.7,36,2.5,27,1.2,3.45,91
76,67.00,3288.47,2.90501,1.08006,1.14582,1.34899,67,34.99,1132,false,115,3.1,73,2.5,28,1.3,3.15,26
610,65.00,2590.18,2.24647,1.06284,1.04494,0.90419,65,28.39,1153,false,125,1.7,107,2.5,110,1.1,4.05,71
172,65.00,1915.68,1.70890,1.06412,1.14835,1.36999,65,23.47,1121,true,98,1.9,75,2.8,67,1.5,1.65,51
75,61.00,2091.86,1.92798,1.05950,1.01027,1.04344,61,25.47,1085,true,73,1.5,21,2.8,109,2.3,2.1,6
374,60.00,2219.03,1.86160,1.05854,1.15843,0.90304,60,35.62,1192,false,81,1.5,33,2.35,129,1.4,3.15,91
377,55.00,2127.00,1.78290,1.06459,1.20070,1.06957,55,35.37,1193,false,42,2.9,111,2.65,48,1.1,2.25,71
