Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange3_Execution_Timeframe,InpRange3_TrendFilter_Timeframe,InpRange3_ATR_Period,InpRange3_ATR_Multiplier,InpRange3_SL_ATR_Period,InpRange3_SL_ATR_Multiplier,InpRange3_Trailing_ATR_Period,InpRange3_Trailing_ATR_Multiplier,InpRange3_RR_Ratio,InpRange3_PartialClosePercent
2067,105.00,4895.13,6.37387,1.13963,1.45908,1.42850,105,40.45,768,false,12,49153,75,2.4,94,1.8,102,1.5,7.2,13
674,104.00,2972.19,3.48849,1.10470,1.34440,1.21401,104,41.41,852,true,12,5,20,1.32,135,2.25,11,2.3,3.45,64
313,104.00,2972.19,3.48849,1.10470,1.34440,1.21401,104,41.41,852,true,12,5,20,1.32,135,2.25,9,2.3,3.45,64
1146,103.00,2361.37,4.61205,1.13706,1.70362,1.37210,103,18.19,512,true,20,16385,44,1.32,39,2.85,113,1.5,6.15,48
2275,102.00,2799.57,3.63581,1.12369,2.20538,1.13305,102,22.71,770,false,30,4,119,1.56,14,2.55,37,1.2,8.4,83
2363,101.00,2936.49,3.45876,1.10222,2.02718,1.05972,101,16.19,849,false,30,16388,14,1.56,30,2.1,32,1.7,3.75,73
1223,100.00,2972.78,3.82597,1.12041,1.91805,1.20309,100,16.99,777,false,30,16386,61,1.68,97,2.55,123,1.7,4.5,62
2333,99.00,3205.57,2.82678,1.09596,1.77397,1.25211,99,29.33,1134,false,12,4,119,1.56,126,2.55,75,2.8,1.8,36
1080,97.00,2928.38,3.76883,1.11874,1.88780,1.18511,97,17.06,777,false,30,16386,61,1.68,97,2.55,8,2.8,4.5,62
897,97.00,2686.68,3.14600,1.09463,1.18789,1.14837,97,41.86,854,true,12,5,20,1.32,119,2.1,66,2.3,3.45,64
625,97.00,2686.68,3.14600,1.09463,1.18789,1.14837,97,41.86,854,true,12,5,20,1.32,119,2.1,9,2.3,3.45,64
115,97.00,3567.14,5.64421,1.11088,1.30033,1.25612,97,26.53,632,true,15,20,106,1.56,29,2.55,9,2.8,9.45,31
235,96.00,3827.87,3.93814,1.10551,1.74322,1.08040,96,33.89,972,false,15,15,111,1.44,61,1.95,116,2.9,3.9,12
2402,95.00,1243.67,1.94020,1.07962,1.36822,0.91276,95,16.22,641,false,30,16392,84,2.88,13,2.55,123,1.7,2.4,59
1320,95.00,4316.36,4.88276,1.10331,1.68032,1.04562,95,36.63,884,false,12,4,88,1.44,131,1.8,84,2.4,8.25,44
1202,95.00,1819.84,4.10799,1.13545,1.60950,1.21299,95,21.76,443,true,20,16392,66,1.56,28,2.7,77,2.7,12.3,12
994,95.00,2115.60,2.62156,1.08469,1.46842,1.08741,95,17.29,807,true,20,3,100,2.04,108,2.25,19,2.4,2.1,84
1568,94.00,2597.79,3.75947,1.10411,1.64486,1.34616,94,26.51,691,false,30,16388,14,3,9,1.5,62,2.7,3.15,73
962,94.00,1527.22,4.87930,1.14820,1.02412,1.67002,94,19.37,313,true,30,16392,40,2.76,19,1.95,102,2.4,13.35,21
2104,93.00,2115.09,4.77447,1.17172,1.39337,1.51481,93,29.60,443,true,30,16392,84,1.2,34,2.4,85,2.9,13.35,21
1830,92.00,3349.02,4.47132,1.10804,1.69657,1.06794,92,26.40,749,true,15,3,131,1.44,124,2.25,32,3,10.35,67
935,92.00,4226.39,4.77558,1.10153,1.65426,1.02998,92,36.67,885,false,12,4,88,1.44,131,1.8,139,3,8.1,51
817,91.00,2808.63,4.83413,1.10772,1.64033,1.25007,91,18.31,581,true,30,20,106,1.56,124,1.95,109,2.9,7.5,21
1264,90.00,2382.64,3.26389,1.09780,1.64067,1.02090,90,17.69,730,false,30,5,81,1.8,43,2.25,10,2.4,7.65,27
900,90.00,4038.20,5.43499,1.10045,1.52576,1.14545,90,26.29,743,true,12,4,132,1.56,99,2.4,82,1.2,12.15,32
1617,89.00,2827.93,3.57062,1.09689,1.95955,1.04765,89,16.27,792,false,30,10,119,1.56,126,1.95,61,2.9,4.8,17
515,89.00,3165.26,3.54850,1.10322,1.88396,1.14743,89,25.62,892,true,15,1,29,1.68,115,2.25,19,2.2,2.85,2
496,89.00,3165.26,3.54850,1.10322,1.88396,1.14743,89,25.62,892,true,15,1,29,1.68,35,2.25,19,2.2,2.85,2
1476,88.00,3130.96,4.06618,1.12559,1.75561,1.10960,88,19.51,770,false,20,4,130,1.92,75,2.85,8,2,12.6,95
1260,88.00,3857.89,4.67057,1.12082,1.71100,1.09997,88,36.02,826,false,12,4,49,1.8,49,2.4,59,2,8.85,29
1204,88.00,3130.96,4.06618,1.12559,1.75561,1.10960,88,19.51,770,false,20,4,130,1.92,123,2.85,8,2,12.6,95
3100,87.00,2299.48,3.48406,1.11208,1.87240,1.15286,87,22.05,660,true,30,6,132,1.56,99,2.4,127,1.9,3.6,94
1147,87.00,1137.61,1.97159,1.07582,1.26608,0.78890,87,15.32,577,false,16385,5,27,2.16,77,2.1,75,1.5,8.7,3
1059,87.00,2970.71,4.48748,1.12301,1.62574,1.24650,87,19.69,662,true,30,5,94,1.44,129,2.25,95,2.1,10.5,73
582,87.00,4650.46,6.07903,1.13346,1.37630,1.36801,87,40.45,765,false,12,49153,75,2.4,94,1.8,12,1.5,7.35,13
320,87.00,1719.58,3.85556,1.13392,1.49054,1.18873,87,22.41,446,true,20,16392,131,1.44,102,2.85,77,2.7,12.3,12
699,86.00,2786.89,3.63349,1.11410,1.83805,1.11982,86,17.00,767,false,30,16386,61,1.68,61,2.55,25,2.9,6.9,62
1890,85.00,1780.29,3.10155,1.09201,1.26373,1.05257,85,19.02,574,false,16385,16396,50,2.04,129,1.5,31,1.2,8.7,3
1610,85.00,2948.57,3.71356,1.12860,1.98206,1.16958,85,25.88,794,false,30,6,93,1.44,69,2.85,73,2.7,10.2,17
1036,84.00,3216.82,3.78895,1.11224,2.08324,0.98162,84,26.08,849,false,12,20,45,1.56,120,2.85,70,1.4,7.35,56
2102,82.00,1866.04,2.84457,1.10281,1.65814,1.12238,82,19.24,656,false,30,16388,126,2.64,62,2.25,10,1.5,3.15,71
1306,82.00,3308.08,3.63925,1.09164,1.64104,0.88936,82,30.38,909,false,10,16387,91,1.32,47,2.7,70,1.4,7.35,56
754,82.00,3755.59,4.47094,1.10953,1.66728,1.05902,82,34.18,840,false,12,4,81,1.8,43,2.4,59,2.3,8.85,29
1571,80.00,2137.40,2.92394,1.12101,1.97587,1.06139,80,20.16,731,false,16385,30,15,1.2,66,2.1,10,2.4,7.65,27
1272,80.00,2859.40,4.32587,1.11887,1.57630,1.20550,80,19.80,661,true,30,5,94,1.44,130,2.25,91,2.5,14.1,8
492,80.00,2859.40,4.32587,1.11887,1.57630,1.20550,80,19.80,661,true,30,5,94,1.44,129,2.25,136,2.3,12.75,74
3622,78.00,2649.47,2.83669,1.10148,1.48216,1.34392,78,33.33,934,false,0,16388,117,2.52,71,1.65,119,1,2.55,55
1931,78.00,2488.73,2.93829,1.10290,1.55735,1.38277,78,17.95,847,true,30,4,119,1.56,14,2.1,128,2.2,1.5,75
1534,78.00,2808.29,4.33378,1.10170,1.45777,0.98600,78,23.35,648,true,15,15,111,1.44,61,2.4,65,2.2,14.25,42
2453,77.00,2001.86,2.48370,1.07386,1.45801,0.85353,77,16.91,806,false,30,16388,126,1.56,56,2.1,118,1.7,3.75,73
1419,77.00,2827.64,4.48832,1.13291,1.56179,1.80107,77,22.84,630,true,20,16385,44,1.32,87,1.8,85,1.8,2.1,48
1360,77.00,2344.06,2.98227,1.11300,1.51513,1.52271,77,27.34,786,false,30,16388,14,3,53,1.5,62,2.7,1.5,70
1355,76.00,3590.25,4.11726,1.10517,1.63651,1.00335,76,33.01,872,false,12,4,88,1.56,108,2.7,70,1.4,7.35,56
177,76.00,2158.38,4.38695,1.11353,1.40727,1.20593,76,22.97,492,true,10,16392,65,1.2,76,2.7,137,1.7,7.2,45
2088,75.00,987.69,2.67667,1.10924,1.06930,1.04084,75,18.02,369,true,16385,16392,120,1.44,78,1.95,29,1.3,13.2,16
1538,75.00,3207.14,3.49743,1.09814,1.49892,1.01845,75,34.88,917,false,15,20,100,1.68,53,2.7,127,2.8,3.9,48
1471,75.00,819.20,1.90956,1.08578,1.24766,0.88479,75,11.13,429,true,16385,4,66,2.4,25,2.25,65,2.4,9.3,20
1149,75.00,3808.01,3.79284,1.07873,1.40376,0.97787,75,36.66,1004,false,10,16385,9,1.44,119,2.4,75,1.4,6.9,68
4,75.00,819.20,1.90956,1.08578,1.24766,0.88479,75,11.13,429,true,16385,4,66,2.4,47,2.25,65,2.4,9.3,20
1270,74.00,1744.99,3.76888,1.11682,1.12932,1.35845,74,18.90,463,true,16386,30,15,1.2,66,1.5,21,1.7,4.05,75
1183,74.00,2400.91,3.18846,1.10258,1.70678,1.02192,74,23.81,753,false,30,16386,16,1.68,39,2.55,25,2.9,6.9,62
478,74.00,2077.94,2.98126,1.09747,1.72377,0.98086,74,17.27,697,true,0,15,64,1.56,28,2.7,128,1.1,3,41
1684,73.00,2282.44,3.52228,1.12919,1.85002,1.20162,73,21.65,648,true,30,3,100,2.04,108,2.85,137,1.7,7.2,93
1449,73.00,887.05,1.54002,1.07724,1.08958,0.72045,73,15.20,576,false,16385,5,27,2.16,77,2.7,70,1.4,8.7,3
1083,73.00,7313.67,7.98436,1.10349,1.02276,1.59809,73,48.30,916,false,6,5,18,3,35,2.25,51,2.5,10.05,85
1693,72.00,1314.86,3.35424,1.10860,1.13935,1.20577,72,18.59,392,true,30,16388,91,2.04,27,2.4,123,1.7,6.6,94
1159,72.00,1847.77,3.06430,1.10334,1.31208,1.37738,72,18.72,603,false,16385,16392,106,2.16,27,1.5,69,2.9,2.1,93
1245,72.00,1849.81,2.52706,1.07427,1.22653,0.76152,72,18.69,732,false,20,20,106,2.16,91,2.7,88,1,10.35,96
954,72.00,1847.77,3.06430,1.10334,1.31208,1.37738,72,18.72,603,false,16385,16392,106,2.16,91,1.5,69,2.9,2.1,93
1719,71.00,990.98,1.50376,1.06972,1.13188,0.87055,71,13.66,659,false,30,16386,29,2.76,111,2.4,117,2.4,1.5,70
128,71.00,4875.25,6.17902,1.12661,1.29942,1.32078,71,43.57,789,false,0,10,122,2.28,45,1.65,91,1,8.85,63
1644,70.00,3367.29,4.85900,1.10346,1.31836,1.13621,70,26.76,693,true,20,4,119,1.56,14,1.95,84,2.3,14.25,94
1556,70.00,3185.09,4.41148,1.12123,1.84106,1.05350,70,26.06,722,true,12,4,39,1.44,44,2.85,59,2.6,11.25,18
1141,70.00,2789.27,3.16244,1.09727,2.00743,0.84480,70,24.72,882,false,20,10,82,1.2,17,2.7,70,1.4,1.65,1
1651,69.00,1230.84,2.91668,1.10507,1.09429,1.20966,69,18.99,422,true,30,16388,91,2.04,27,2.4,113,2.1,2.85,85
736,69.00,2847.15,2.85286,1.10718,1.66850,1.18474,69,29.08,998,false,15,49153,75,2.04,8,2.4,34,2.8,1.8,20
686,69.00,2847.15,2.85286,1.10718,1.66850,1.18474,69,29.08,998,false,15,49153,75,2.04,8,2.4,50,2.8,1.8,20
148,69.00,2545.94,2.61390,1.09670,1.77443,1.08987,69,25.12,974,false,15,49153,75,2.04,8,2.85,40,2.8,1.8,20
1624,68.00,2667.47,3.38942,1.09918,1.63791,0.91202,68,28.22,787,false,12,4,88,2.28,125,2.85,70,1.4,7.35,56
1613,67.00,3691.06,4.27206,1.10739,1.40367,0.97419,67,38.55,864,false,12,4,88,1.44,19,2.55,65,2.2,14.25,55
1071,67.00,2335.67,2.93058,1.09527,1.45449,1.18010,67,18.36,797,true,20,3,100,2.04,108,2.4,19,2.4,2.1,84
1096,66.00,2245.15,3.18461,1.09869,1.46652,1.04474,66,20.37,705,true,0,15,64,1.56,28,2.55,113,2.1,2.85,41
2912,65.00,1282.32,2.24182,1.08259,1.29245,0.89825,65,16.96,572,true,30,2,97,2.88,77,2.55,127,1.9,3.6,94
1870,65.00,2543.43,2.96783,1.09303,1.66683,1.01492,65,27.14,857,false,30,16388,106,1.56,124,2.1,10,1.5,3.15,71
1307,65.00,2446.78,3.24938,1.09350,1.77569,0.99664,65,16.34,753,false,30,5,49,1.8,49,2.4,25,2.2,7.65,27
1462,64.00,2021.39,3.99484,1.12019,1.48837,1.18921,64,18.23,506,true,20,16385,44,1.32,31,2.85,113,1.5,8.55,48
1370,64.00,3039.48,3.71121,1.09060,1.51015,0.97236,64,21.34,819,false,30,16387,91,1.32,15,1.8,53,2.7,10.2,17
2371,63.00,2100.17,2.67197,1.10329,1.35532,1.44451,63,27.50,786,false,30,16388,14,3,53,1.5,128,2.2,1.5,75
413,63.00,3651.49,4.28579,1.09043,1.42368,0.99013,63,32.74,852,true,10,2,24,1.68,136,2.4,79,1.3,8.25,16
150,63.00,2306.45,3.06302,1.08713,1.74280,0.92577,63,16.13,753,false,30,5,49,1.8,49,2.25,10,2.4,7.65,27
2059,62.00,3635.09,4.88587,1.09242,1.32920,1.05947,62,27.69,744,true,12,4,132,1.56,99,2.4,86,1.8,11.1,18
1536,62.00,2300.96,2.31718,1.09029,1.49638,1.18499,62,23.01,993,false,30,16386,61,1.68,61,1.8,102,2.4,1.5,70
13,62.00,1584.55,2.59337,1.07570,1.28756,0.74991,62,17.16,611,true,20,15,93,1.8,49,2.85,71,1.3,12,84
374,62.00,2820.13,3.67683,1.09486,1.39721,0.97774,62,21.65,767,false,20,1,92,2.04,126,2.4,25,1.9,8.4,70
175,62.00,3639.78,4.33824,1.10653,1.44874,1.04685,62,36.96,839,false,12,4,81,1.8,90,2.55,59,2.3,8.85,29
1964,61.00,2561.81,3.35315,1.11371,1.62955,1.04420,61,28.12,764,true,30,1,128,1.44,69,2.4,65,1.3,7.2,21
1679,61.00,2048.06,4.05556,1.11750,1.59292,1.15991,61,19.07,505,true,20,16385,44,1.32,103,2.55,66,2.2,14.25,41
1675,61.00,2680.64,3.27707,1.10660,1.50782,0.98612,61,30.66,818,false,30,15,44,1.32,39,2.4,25,2.9,6.9,62
1243,61.00,2698.42,3.55523,1.07982,1.01964,1.18856,61,26.57,759,true,10,20,107,1.32,88,1.95,7,2.5,3.75,69
999,61.00,2783.29,3.66705,1.08925,1.58583,0.93117,61,23.98,759,true,10,2,77,2.04,8,2.4,79,1.3,8.25,16
623,61.00,2131.80,2.84620,1.12160,1.70957,1.40464,61,20.95,749,false,30,16388,14,3,9,2.55,117,2.4,1.5,70
70,61.00,2131.80,2.84620,1.12160,1.70957,1.40464,61,20.95,749,false,30,16388,14,3,53,2.55,117,2.4,1.5,70
2798,60.00,2106.21,3.32210,1.10385,1.56393,1.00908,60,23.78,634,true,30,6,132,1.56,99,2.4,89,2.7,13.35,21
2050,60.00,2075.45,3.21277,1.11790,1.68224,1.10257,60,21.65,646,true,30,3,100,2.04,60,2.85,70,1.4,14.55,34
1865,60.00,2462.41,2.58657,1.10489,1.50377,1.08153,60,30.48,952,false,30,16387,119,1.32,87,2.4,44,1.6,1.95,64
1612,60.00,2094.58,3.03123,1.10007,1.68115,1.15048,60,21.26,691,false,30,16392,120,2.64,62,1.8,7,3,3.15,71
1313,60.00,2410.28,3.61361,1.09670,1.49328,1.06843,60,18.50,667,true,30,4,119,1.56,29,2.1,122,2,8.4,83
1050,60.00,2410.28,3.61361,1.09670,1.49328,1.06843,60,18.50,667,true,30,4,119,1.56,62,2.1,122,2,8.4,83
2358,59.00,1812.73,4.09194,1.15112,1.16551,1.37458,59,29.25,443,true,30,16392,84,1.2,45,2.55,117,1.4,12,26
1672,59.00,1553.33,4.01377,1.11270,1.15996,1.12020,59,17.30,387,true,12,16396,126,2.88,75,3,34,1.6,12,26
1492,59.00,3073.33,3.39220,1.08328,1.48225,0.79464,59,30.05,906,false,10,49153,110,1.32,126,2.7,118,1.6,11.25,90
1172,59.00,806.91,1.94436,1.08699,1.29927,0.90254,59,10.59,415,true,16385,5,66,2.4,47,2.25,37,1.1,11.7,8
1000,59.00,3073.33,3.39220,1.08328,1.48225,0.79464,59,30.05,906,false,10,49153,110,1.32,108,2.7,118,1.6,11.25,90
229,59.00,1930.92,3.17586,1.08949,1.33297,0.81045,59,25.35,608,true,12,30,31,1.8,120,3,137,2.6,9.9,38
1810,57.00,2521.94,3.06061,1.09863,1.56825,1.00688,57,18.40,824,false,30,16388,70,1.44,99,2.25,16,1.5,3.75,73
1552,57.00,2172.82,3.00945,1.09149,1.56447,0.93461,57,22.86,722,false,30,16387,71,1.8,49,2.25,91,2.5,14.1,8
1194,57.00,3126.76,3.81312,1.09572,1.36197,1.03510,57,23.64,820,false,30,5,89,1.32,26,1.95,7,2.5,7.65,27
1915,56.00,2553.56,3.58646,1.09426,1.20837,1.11971,56,22.51,712,true,20,3,100,2.04,108,2.4,117,2.4,3.75,84
73,56.00,3325.48,4.63805,1.09728,1.00329,1.86037,56,34.13,717,true,5,30,98,2.28,76,1.8,12,1,3.75,7
2000,55.00,1105.88,1.88395,1.07350,1.09563,0.73059,55,15.72,587,true,30,4,119,2.28,45,2.85,59,1.8,8.4,83
1506,55.00,2325.53,3.59989,1.08614,1.46538,0.88648,55,23.93,646,true,0,15,133,1.44,102,2.4,44,2.9,10.65,41
1156,55.00,2478.60,3.18586,1.08774,1.58298,0.87658,55,18.56,778,false,0,10,122,2.28,45,2.85,31,2.3,9.75,63
1494,54.00,1302.74,1.75100,1.06196,1.02915,0.77238,54,16.94,744,true,20,3,28,2.16,77,2.55,19,2.4,2.1,84
1232,54.00,2973.34,3.71668,1.12040,1.76052,1.00354,54,28.73,800,true,20,49153,68,1.44,13,2.85,77,2.7,12.15,12
1008,53.00,2211.31,2.97619,1.08627,1.53838,0.89011,53,22.74,743,false,30,16390,47,1.8,49,2.25,122,2,13.2,13
789,53.00,2183.18,4.18234,1.12653,1.54701,1.32003,53,18.50,522,true,20,16385,44,1.32,39,2.85,127,2.8,3.9,48
1674,52.00,2394.64,3.09385,1.08654,1.42194,0.87563,52,27.90,774,true,20,2,43,1.44,101,1.95,109,2.9,5.1,7
1386,52.00,2187.52,2.89738,1.09234,1.55756,0.93660,52,17.22,755,false,30,16386,61,1.8,90,2.55,25,2.9,6.9,62
1428,52.00,1776.92,3.70965,1.11786,1.10888,1.40024,52,19.52,479,true,16386,30,15,1.2,66,1.5,69,2.6,2.85,77
1154,52.00,2396.13,2.68024,1.09082,1.28057,1.08852,52,32.75,894,false,15,16388,82,2.4,113,1.95,12,1.5,2.55,96
993,52.00,2214.35,2.98430,1.08715,1.53166,0.89616,52,22.94,742,false,30,16390,46,1.8,131,2.25,122,2,13.2,13
157,52.00,8118.45,9.53989,1.15082,1.90303,2.55417,52,28.99,851,true,1,4,47,2.28,10,1.8,106,1.9,10.2,46
2033,51.00,2604.52,2.39166,1.08157,1.30268,1.03659,51,33.88,1089,false,12,4,119,1.56,126,2.1,118,1.7,2.4,11
1171,51.00,2182.92,4.18184,1.12672,1.54302,1.31814,51,18.57,522,true,20,16385,44,1.32,39,2.85,70,3,3.9,48
1234,51.00,2552.54,3.99459,1.09591,1.38477,1.07087,51,22.36,639,true,30,4,81,1.8,90,1.5,66,1,12.6,34
1447,50.00,2368.13,3.07151,1.08722,1.51065,1.09074,50,21.68,771,true,15,1,29,3,53,2.1,19,2.2,2.85,2
996,49.00,1388.20,2.34098,1.06887,1.05245,0.78360,49,18.81,593,false,30,30,102,3,36,1.95,136,1.6,11.7,57
840,49.00,4982.00,4.18656,1.08801,1.06303,2.09806,49,51.75,1190,false,1,16387,28,2.28,56,1.95,70,3,3.3,21
1955,48.00,1947.47,2.38953,1.10585,1.49980,1.07247,48,24.24,815,true,30,3,119,1.56,14,2.55,11,1.7,1.8,38
1209,48.00,1914.76,3.21808,1.09212,1.28637,1.01721,48,21.36,595,false,30,30,102,3,116,1.8,136,1.6,11.7,57
1085,48.00,2360.75,2.82049,1.08774,1.23461,0.93275,48,33.53,837,false,15,16388,83,1.8,100,2.85,98,1.3,2.55,99
603,48.00,2359.97,2.81956,1.08771,1.23420,0.93212,48,33.53,837,false,15,16387,83,1.8,100,2.85,62,2.4,2.55,99
2179,46.00,2529.64,2.49718,1.07697,1.14456,0.85334,46,36.51,1013,false,0,4,88,1.44,97,1.95,7,3,3.15,71
1661,46.00,2509.75,2.27539,1.08733,1.31099,1.08074,46,32.22,1103,false,12,4,88,1.44,19,2.55,35,2.8,1.8,56
2691,45.00,1744.01,2.06148,1.06268,1.14022,0.87031,45,24.41,846,false,0,0,70,2.76,63,1.65,7,2.6,2.7,50
857,45.00,1970.17,2.94495,1.08970,1.53765,0.91479,45,21.92,669,false,16385,5,27,1.68,91,1.5,31,1.3,8.7,2
518,45.00,2095.04,2.59287,1.08395,1.48908,0.92301,45,23.58,808,false,30,5,49,1.8,49,2.4,81,2.6,2.85,29
2277,44.00,2326.40,2.61687,1.07357,1.29475,0.83908,44,21.07,889,false,30,16390,88,1.32,129,1.65,113,1.9,3.6,75
1869,44.00,1821.92,3.42466,1.10043,1.18945,1.01761,44,20.09,532,true,16385,30,15,1.2,66,1.5,18,2.4,12.75,54
1560,44.00,1900.84,2.71937,1.10276,1.45864,1.20934,44,20.71,699,false,30,16388,14,3,53,2.55,123,1.7,2.1,77
652,44.00,2158.46,2.71163,1.08921,1.50008,0.80941,44,25.25,796,false,20,20,45,1.56,120,2.4,86,1.8,6.9,36
694,44.00,3236.00,3.69406,1.09540,1.28508,0.90084,44,38.75,876,false,12,49153,75,1.44,119,1.95,35,1.5,7.35,13
2145,43.00,2287.25,3.00164,1.10697,1.35508,0.96743,43,30.59,762,true,30,1,122,1.44,78,2.55,89,2.7,13.35,21
1621,43.00,2262.07,2.01790,1.06483,1.14895,0.91621,43,29.60,1121,false,12,4,94,1.2,35,2.55,86,1.8,2.1,58
885,43.00,2000.80,2.47624,1.08132,1.47786,0.89503,43,22.97,808,false,30,5,49,1.8,49,2.4,82,2.6,2.85,45
543,43.00,1742.71,2.32052,1.08514,1.45463,0.98885,43,21.96,751,false,16385,16386,33,1.68,91,1.5,69,2.9,2.1,93
